HarvestDate,WindowStart,WindowEnd,Yield_sum,Wea__%time__mean__6d,Wea__%time__std__6d,Wea__%time__min__6d,Wea__%time__max__6d,Wea__%time__sum__6d,Wea__AbsHumOut__mean__6d,Wea__AbsHumOut__std__6d,Wea__AbsHumOut__min__6d,Wea__AbsHumOut__max__6d,Wea__AbsHumOut__sum__6d,Wea__Iglob__mean__6d,Wea__Iglob__std__6d,Wea__Iglob__min__6d,Wea__Iglob__max__6d,Wea__Iglob__sum__6d,Wea__PARout__mean__6d,Wea__PARout__std__6d,Wea__PARout__min__6d,Wea__PARout__max__6d,Wea__PARout__sum__6d,Wea__Pyrgeo__mean__6d,Wea__Pyrgeo__std__6d,Wea__Pyrgeo__min__6d,Wea__Pyrgeo__max__6d,Wea__Pyrgeo__sum__6d,Wea__RadSum__mean__6d,Wea__RadSum__std__6d,Wea__RadSum__min__6d,Wea__RadSum__max__6d,Wea__RadSum__sum__6d,Wea__Rain__mean__6d,Wea__Rain__std__6d,Wea__Rain__min__6d,Wea__Rain__max__6d,Wea__Rain__sum__6d,Wea__Rhout__mean__6d,Wea__Rhout__std__6d,Wea__Rhout__min__6d,Wea__Rhout__max__6d,Wea__Rhout__sum__6d,Wea__Tout__mean__6d,Wea__Tout__std__6d,Wea__Tout__min__6d,Wea__Tout__max__6d,Wea__Tout__sum__6d,Wea__Winddir__mean__6d,Wea__Winddir__std__6d,Wea__Winddir__min__6d,Wea__Winddir__max__6d,Wea__Winddir__sum__6d,Wea__Windsp__mean__6d,Wea__Windsp__std__6d,Wea__Windsp__min__6d,Wea__Windsp__max__6d,Wea__Windsp__sum__6d,Wea__DLI_mol_m2_day__mean__6d,Wea__DLI_mol_m2_day__std__6d,Wea__DLI_mol_m2_day__min__6d,Wea__DLI_mol_m2_day__max__6d,Wea__DLI_mol_m2_day__sum__6d
2020-04-06,2020-03-31,2020-04-05,45181.398,43923.99826388888,1.8708286933869707,43921.49826388889,43926.49826388889,263543.9895833333,4.6736662798096065,0.6812147515737871,3.8252182552291663,5.537656266708334,28.04199767885764,137.12123786801192,21.43994665940411,114.26909709203473,158.10242962702986,822.7274272080715,269.5422446568692,40.61402984435062,225.99999996488958,309.4131931845146,1617.2534679412151,-73.14293981465336,25.726708103372136,-98.1284722214236,-40.062499994899305,-438.8576388879202,609.1701388616548,128.3460696084654,483.29513881486105,730.9062502531666,3655.0208331699287,0.004050925925983796,0.008338154372859188,0.0,0.020833333101041667,0.024305555555902778,58.509143518877316,9.529269244814008,44.83784722190972,68.32881944354168,351.0548611132639,7.82112268505787,2.7980890950018527,4.726388888649306,12.227083331784721,46.92673611034722,26.650462972707754,24.14327968611476,2.1076388890034723,56.138888900069446,159.9027778362465,3.3808449073587497,1.8486961720920287,1.0673611115771182,5.671180555319444,20.285069444152498,23.288449938353494,3.5090521785518947,19.526399996966457,26.733299891142064,139.73069963012097
2020-04-10,2020-04-04,2020-04-09,45663.895,43927.99826388888,1.8708286933869707,43925.49826388889,43930.49826388889,263567.9895833333,6.250378747649884,1.4670996602782926,4.2370287764375005,7.9176809909895844,37.502272485899304,151.47540422903538,7.76654320239266,138.99131863623265,158.3177074209896,908.8524253742122,298.22077426833704,15.207351427029355,271.86805447512745,311.8472209496063,1789.3246456100223,-87.80989583247106,7.658146003270219,-98.1284722214236,-79.56770833892361,-526.8593749948263,719.5902779108036,18.236135369749352,685.6979169254028,732.5069446013576,4317.541667464821,0.002314814834201389,0.0056701151928186455,0.0,0.013888889005208334,0.013888889005208334,55.90234375041666,7.944646679231104,44.83784722190972,65.15034722364584,335.4140625025,12.717129628734662,1.8564850730692513,9.293055555638889,14.277430554173613,76.30277777240798,11.173611115774307,10.159518582811094,2.722222243878472,30.486111111611113,67.04166669464584,2.451157407425064,1.4476703873276382,0.680208333441007,4.281944444909723,14.706944444550384,25.76627489678432,1.3139151632953359,23.489399906651013,26.943599890045984,154.59764938070592
2020-04-15,2020-04-09,2020-04-14,45111.088,43932.99826388888,1.8708286933869707,43930.49826388889,43935.49826388889,263597.9895833333,5.67716204694155,1.2463224701550855,4.402442995645833,7.306813435194444,34.0629722816493,148.2980317024867,12.478592996330091,128.57291644770487,162.21354070439583,889.7881902149202,290.0992468601559,25.436904280088083,251.1666668980844,319.18749869077817,1740.5954811609356,-73.50202546537037,20.348906606333593,-97.138888889375,-44.83333333451389,-441.0121527922222,678.1336808654087,82.80657687339018,519.8090283023337,744.9791669492777,4068.802085192452,0.001736111071875,0.002905069451997627,0.0,0.006944444208333333,0.010416666431249999,55.27873264355903,7.769692904504369,40.783680578784725,62.379861112048616,331.6723958613542,11.394791665989873,3.110221613739637,6.81701388925,14.152083331461805,68.36874999593924,8.322338005471643,9.881320633413717,2.57638888865625,27.86458341862847,49.93402803282986,2.5215277776741667,1.4260615936840175,1.4288194441279514,5.261805555725695,15.129166666045,25.064574928717473,2.1977485297996098,21.700800019994492,27.577799886883234,150.38744957230483
2020-04-20,2020-04-14,2020-04-19,45618.92,43937.99826388888,1.8708286933869707,43935.49826388889,43940.49826388889,263627.9895833333,5.710517324877315,0.9978448574678102,4.402442995645833,7.062110098979167,34.263103949263886,142.46932804705776,32.53643449008972,82.45659713902083,170.62673509376424,854.8159682823466,280.9594899162447,60.33580080666436,171.24652760520348,332.76735974879483,1685.7569394974682,-66.38831018703355,23.21779662820207,-85.9131944464236,-30.3784722288993,-398.32986112220135,646.8935186580903,162.6362827293543,372.5034729162882,762.3923606302847,3881.3611119485417,0.017939814833680557,0.032750744217629774,0.0,0.08333333356597222,0.10763888900208333,60.781655092268515,8.16859404374597,48.91736111295139,74.17222222434027,364.6899305536111,10.206134259156249,2.106396229231227,6.81701388925,12.31666666565625,61.2368055549375,7.578125034850694,7.14279063759838,1.8020833333333333,20.4826389475625,45.468750209104165,2.6741319446298086,1.3237887683765126,0.9711805555667014,4.44861111159375,16.044791667778853,24.274899928763542,5.2130131896958005,14.795699985089582,28.751099882295872,145.64939957258125
2020-04-24,2020-04-18,2020-04-23,45287.519,43941.99826388888,1.8708286933869707,43939.49826388889,43944.49826388889,263651.9895833333,5.166792387448496,1.1003340455350252,3.946673901413194,7.062110098979167,31.000754324690973,157.28356393881427,36.67288666194456,82.45659713902083,173.7291656211493,943.7013836328856,308.23379511026036,67.14086074436923,171.24652760520348,338.4236097117066,1849.402770661562,-86.41319444560996,29.469345552162654,-104.90624999975695,-30.3784722288993,-518.4791666736597,705.4195604640885,163.1726998418065,372.5034729162882,775.736111481802,4232.517362784531,0.016782407465625,0.03333453903754264,0.0,0.08333333356597222,0.10069444479375,46.8900462976331,14.156678671959309,36.87777777826389,74.17222222434027,281.3402777857986,12.942824073090279,1.6534946306728986,10.148263888847222,14.548784720203125,77.65694443854167,7.052083346759837,7.0513555376307,1.8020833333333333,20.4826389475625,42.312500080559026,4.554456018118143,2.328372116591873,1.5194444437904513,7.361111110833333,27.326736108708854,26.631399897526492,5.800970368313502,14.795699985089582,29.23979987909145,159.78839938515895
2020-04-29,2020-04-23,2020-04-28,45828.895,43946.99826388888,1.8708286933869707,43944.49826388889,43949.49826388889,263681.9895833333,6.4733396200752304,0.8855360316763119,5.610762053704861,7.931667739565973,38.840037720451384,143.63223305614764,51.60244845837081,41.10763881932639,175.40624895459374,861.7933983368858,284.86284621051476,95.38382166517599,94.66319433043576,342.4687485810393,1709.1770772630887,-71.79687500213656,31.213348318973793,-102.52777778309027,-19.34722222997222,-430.7812500128194,625.038194800245,242.65730882318803,163.19791745417012,774.6979170460694,3750.22916880147,0.0451388889072338,0.11056724537889856,0.0,0.27083333344340277,0.27083333344340277,65.02685185170718,13.873225349447784,44.60451389104166,88.06562499715278,390.16111111024304,11.277748842188947,2.1788167999965595,9.278819444555555,14.548784720203125,67.66649305313368,14.013888960775466,10.416469261417237,1.7986111111111112,25.305555757180556,84.08333376465279,2.111689814844537,0.7770213231249177,0.8288194450330209,2.7718749999274306,12.670138889067221,24.612149912588478,8.241162191871206,8.17889999014965,29.589299877401796,147.67289947553087
2020-05-04,2020-04-28,2020-05-03,45202.312999999995,43951.99826388888,1.8708286933869707,43949.49826388889,43954.49826388889,263711.9895833333,7.540043800965278,0.5135884058860449,6.801938393645833,8.229784809295138,45.240262805791666,124.2795133700471,46.98541595447976,41.10763881932639,169.73090197812883,745.6770802202826,246.72106420390188,85.21795407372647,94.66319433043576,332.37847115512744,1480.3263852234113,-41.49016203572917,17.96860036122048,-63.76736107190972,-19.34722222997222,-248.94097221437502,561.9641205730389,218.8095177381063,163.19791745417012,726.9166667723889,3371.784723438234,0.10706018524068285,0.09673530527013775,0.006944444208333333,0.27083333344340277,0.6423611114440971,76.0447916653125,7.749835522122633,66.61736110586806,88.06562499715278,456.268749991875,10.988715277668982,1.0580800802526644,9.278819444555555,12.369097221059029,65.9322916660139,32.23090278722222,18.77275828017263,1.7986111111111112,57.86111112600694,193.38541672333332,4.786053240727905,2.099762746356797,2.347222222100382,7.4940972246701385,28.716319444367432,21.31669994721712,7.362831231969967,8.17889999014965,28.71749990780301,127.90019968330272
2020-05-08,2020-05-02,2020-05-07,46095.488,43955.99826388888,1.8708286933869707,43953.49826388889,43958.49826388889,263735.9895833333,6.483613557490162,0.9429367806229558,5.245973888631944,7.614541235413195,38.90168134494097,172.66926988784564,14.57733446400796,146.74305504014617,185.01388776160763,1036.0156193270739,338.88310059055425,27.496406683454534,289.71527720869096,361.85763734951007,2033.2986035433255,-75.80960647734086,23.129534237998623,-97.49999999916666,-48.565972243826394,-454.85763886404516,766.911458642243,40.840011131802704,708.4027782037742,800.7951393132603,4601.468751853458,0.01736111114832176,0.02671581135328792,0.0,0.06597222256979167,0.10416666688993055,64.4223379619213,7.3129662034274485,56.108680551944445,72.67777778006945,386.5340277715278,11.41374421296383,1.287716304419767,9.510763889350693,13.203993055477431,68.48246527778298,18.94444447474537,21.802953112092073,2.0,57.86111112600694,113.66666684847222,3.0752314814985424,1.8512493780814485,0.8607638892769445,6.414236110916667,18.451388888991254,29.27949989102389,2.3756895374504716,25.0313999508309,31.26449986699767,175.67699934614333
2020-05-13,2020-05-07,2020-05-12,45834.18,43960.99826388888,1.8708286933869707,43958.49826388889,43963.49826388889,263765.9895833333,6.2817059462737275,1.6379581051934786,3.918599634118056,8.131056226961807,37.69023567764236,170.586804647513,17.15142096350452,137.14062440184026,182.65624897118056,1023.520827885078,333.86747568397055,33.03049295247472,270.1840270150171,358.9374986024792,2003.2048541038234,-77.2314814795376,17.4649704043457,-96.24652777670138,-53.784722224027774,-463.3888888772256,766.1429402020896,35.24396180847011,710.3680562074792,799.4201393330312,4596.857641212538,0.004050925828472223,0.009922701265618157,0.0,0.024305554970833334,0.024305554970833334,55.6069444430787,6.732866240084894,45.94583333170139,66.31527777819446,333.6416666584722,12.516001156734665,3.2554420004753495,8.400347221618055,16.0602430526059,75.09600694040799,13.305555573073496,17.47329436659767,1.8125000002326388,46.49652779789583,79.83333343844097,2.968865741337332,2.129765814484033,0.8607638892769445,6.588888889399305,17.813194448023992,28.846149899095057,2.853834591093816,23.343899934097475,31.012199879254204,173.07689939457035
2020-05-18,2020-05-12,2020-05-17,44578.97,43965.99826388888,1.8708286933869707,43963.49826388889,43968.49826388889,263795.9895833333,5.469214869116898,0.9883721670607001,4.35375234248264,6.738539737684028,32.81528921470139,180.19675830176277,9.207566125317255,166.80381879002604,191.78645716231597,1081.1805498105766,345.7048601205424,17.127509237927413,316.79513842998614,361.3124985163889,2074.229160723254,-77.30584490888367,10.177420983222293,-87.54513889909722,-62.059027788718744,-463.835069453302,763.6076392474562,36.811166234244794,709.3923614586284,807.7743060244723,4581.645835484737,0.006365740643287036,0.010397358447053015,0.0,0.024305554970833334,0.03819444385972222,59.15818865742477,4.639690920693181,52.12743055208333,66.07569444496528,354.94913194454864,9.810619213019963,1.9308489437417051,8.253125000305555,13.097395833654513,58.863715278119784,29.546875023760993,19.294737518258835,1.5868055808055557,46.49652779789583,177.28125014256597,3.256886574078044,0.7872391853260028,1.8593749998666667,4.122569443432673,19.541319444468265,29.868899914414857,1.479816798156927,27.371099960350804,31.217399871816003,179.21339948648915
2020-05-22,2020-05-16,2020-05-21,45803.365,43969.99826388888,1.8708286933869707,43967.49826388889,43972.49826388889,263819.9895833333,8.40152574038831,1.4732473538637987,6.632440447472223,9.935125740767361,50.409154442329864,186.25260307089502,4.941284566859312,179.60416577541702,191.38715165028123,1117.5156184253701,366.5954847010139,10.755184416220327,349.6944434695927,378.18055404771565,2199.5729082060834,-79.86892360712385,7.399789614196269,-88.49305555475695,-72.14930554618056,-479.21354164274305,797.762731897256,16.14409048271998,765.4583338343385,807.1875004426597,4786.576391383536,0.0,0.0,0.0,0.0,0.0,64.73457754655092,4.319478639264178,58.93298611440972,71.7118055496875,388.40746527930554,14.58220486074566,2.1508073597272674,11.089583333805557,16.88124999653472,87.49322916447396,35.22222225313484,15.431294179174797,13.10069451792014,47.80902778511111,211.333333518809,3.113831018635427,1.4408201963359235,1.2975694446059376,4.740972222347222,18.682986111812564,31.6738498781676,0.9292479335614374,30.21359991577281,32.674799869722634,190.0430992690056
2020-05-26,2020-05-20,2020-05-25,47050.624,43973.99826388888,1.8708286933869707,43971.49826388889,43976.49826388889,263843.9895833333,9.13227859422801,0.6220860254139575,8.10137817339236,9.935125740767361,54.79367156536806,162.2931126136648,46.333499222880064,74.21527779069827,195.11110993097952,973.7586756819887,322.8223368964778,86.21137624455413,158.4201389712229,382.6874983875945,1936.9340213788669,-66.59953704157871,19.252308369143183,-88.49305555475695,-36.99305555711111,-399.5972222494723,686.8182873590509,203.6438876247274,294.86805640056946,816.6249995008958,4120.909724154306,0.023148148070081018,0.03579365442935228,0.0,0.08680555567256945,0.1388888884204861,64.6641203696933,6.903744465257206,55.87326388375,75.29895833309028,387.98472221815973,15.801186341595773,1.441641749457403,13.652430555763889,17.65156249638021,94.80711804957464,37.003472274020254,19.38592307543972,13.10069451792014,59.02777777777778,222.02083364412152,4.808593750347401,3.308196467517137,1.2975694446059376,9.064409722156249,28.85156250208441,27.891849907855676,7.448662907529476,13.687500007113659,33.06419986068816,167.35109944713406
2020-05-29,2020-05-23,2020-05-28,45197.559,43976.99826388888,1.8708286933869707,43974.49826388889,43979.49826388889,263861.9895833333,8.357531205019097,0.9434910638699174,6.551267285111112,9.007957535225694,50.14518723011458,170.58391109733813,47.854108200210305,74.21527779069827,195.97395711780243,1023.5034665840288,335.91550802345364,87.96960478823954,158.4201389712229,382.6874983875945,2015.4930481407218,-74.95254629677548,20.52385560658117,-95.18750000034723,-36.99305555711111,-449.71527778065285,722.3211808630466,210.58237757133625,294.86805640056946,827.6562504757985,4333.927085178279,0.015625000019618057,0.03498166963024146,0.0,0.08680555567256945,0.09375000011770834,65.46221064710069,6.995950036120063,53.84305555611111,75.29895833309028,392.7732638826041,14.863425926114582,0.7229161632483584,13.652430555763889,15.519965279668403,89.1805555566875,33.68981487970081,23.09735851916062,2.1597222226875,59.02777777777778,202.13888927820489,4.652228009324016,2.9817228099922444,1.6437499999090277,9.064409722156249,27.913368055944098,29.023099893226398,7.600573853703897,13.687500007113659,33.06419986068816,174.13859935935838
